D;01;01;1;   0;     0;     0;     0;    60;1.321;1300.0;Fri May 19 10:24:47 2017
D;01;01;1;   0;    10;    10;    10;    50;1.320;1300.0;Fri May 19 10:24:57 2017
D;01;01;1;   0;    20;    20;    20;    40;1.320;1300.0;Fri May 19 10:25:07 2017
D;01;01;1;   0;    30;    30;    30;    30;1.320;1300.0;Fri May 19 10:25:17 2017
D;01;01;0;   0;     0;     0;     0;    60;1.255;1300.0;Fri May 19 10:26:28 2017
D;01;01;0;   0;    10;    10;    10;    50;1.255;1300.0;Fri May 19 10:26:38 2017
D;01;01;0;   0;    20;    20;    20;    40;1.255;1300.0;Fri May 19 10:26:48 2017
D;01;01;0;   0;    30;    30;    30;    30;1.255;1300.0;Fri May 19 10:26:58 2017
D;01;01;0;   0;    40;    40;    40;    20;1.255;1300.0;Fri May 19 10:27:08 2017
D;01;01;0;   0;    50;    50;    50;    10;1.255;1300.0;Fri May 19 10:27:18 2017
D;01;01;0;   0;    60;    60;    60;     0;1.254;1300.0;Fri May 19 10:27:28 2017
D;01;02;0; 200;    70;     9;    70; 89991;1.290;1299.5;Fri May 19 10:27:38 2017
D;01;02;0; 200;    80;    19;    80; 89981;1.295;1298.9;Fri May 19 10:27:48 2017
D;01;02;0; 200;    90;    29;    90; 89971;1.299;1298.4;Fri May 19 10:27:58 2017
D;01;02;0; 200;   100;    39;   100; 89961;1.303;1297.8;Fri May 19 10:28:08 2017
D;01;02;0; 200;   110;    49;   110; 89951;1.306;1297.3;Fri May 19 10:28:18 2017
D;01;02;0; 200;   120;    59;   120; 89941;1.310;1296.7;Fri May 19 10:28:28 2017
D;01;02;0; 200;   130;    69;   130; 89931;1.312;1296.2;Fri May 19 10:28:38 2017
D;01;02;0; 200;   140;    79;   140; 89921;1.315;1295.6;Fri May 19 10:28:48 2017
D;01;02;0; 200;   150;    89;   150; 89911;1.317;1295.1;Fri May 19 10:28:58 2017
D;01;02;0; 200;   160;    99;   160; 89901;1.319;1294.5;Fri May 19 10:29:08 2017
D;01;02;0; 200;   170;   109;   170; 89891;1.321;1293.9;Fri May 19 10:29:18 2017
D;01;02;0; 200;   180;   119;   180; 89881;1.323;1293.4;Fri May 19 10:29:28 2017
D;01;02;0; 200;   190;   129;   190; 89871;1.326;1292.8;Fri May 19 10:29:38 2017
D;01;02;0; 200;   200;   139;   200; 89861;1.327;1292.3;Fri May 19 10:29:48 2017
D;01;02;0; 200;   210;   149;   210; 89851;1.329;1291.7;Fri May 19 10:29:58 2017
D;01;02;0; 200;   220;   159;   220; 89841;1.331;1291.2;Fri May 19 10:30:08 2017
D;01;02;0; 200;   230;   169;   230; 89831;1.332;1290.6;Fri May 19 10:30:18 2017
D;01;02;0; 200;   240;   179;   240; 89821;1.333;1290.1;Fri May 19 10:30:28 2017
D;01;02;0; 200;   250;   189;   250; 89811;1.335;1289.5;Fri May 19 10:30:38 2017
D;01;02;0; 200;   260;   199;   260; 89801;1.337;1288.9;Fri May 19 10:30:48 2017
