N°;Secondes;Brut;Volts;Date
      0;     0;1028;1.286;Wed Feb 22 04:06:53 2017
      1;    10;1025;1.282;Wed Feb 22 04:07:03 2017
      2;    20;1023;1.280;Wed Feb 22 04:07:13 2017
      3;    20;1023;1.280;Wed Feb 22 04:07:13 2017
