N°;Secondes;Brut;Volts;Date
    205;  2063;876;1.097;Wed Feb 22 14:42:17 2017
    206;  2073;876;1.097;Wed Feb 22 14:42:27 2017
    207;  2083;876;1.097;Wed Feb 22 14:42:37 2017
    208;  2093;876;1.097;Wed Feb 22 14:42:47 2017
    209;  2103;876;1.097;Wed Feb 22 14:42:57 2017
    210;  2113;876;1.097;Wed Feb 22 14:43:07 2017
    211;  2123;876;1.097;Wed Feb 22 14:43:17 2017
    212;  2133;876;1.097;Wed Feb 22 14:43:27 2017
    213;  2143;876;1.097;Wed Feb 22 14:43:37 2017
    214;  2153;876;1.097;Wed Feb 22 14:43:47 2017
    215;  2163;876;1.097;Wed Feb 22 14:43:57 2017
    216;  2173;876;1.097;Wed Feb 22 14:44:07 2017
    217;  2183;876;1.097;Wed Feb 22 14:44:17 2017
    218;  2193;875;1.095;Wed Feb 22 14:44:27 2017
    219;  2203;875;1.095;Wed Feb 22 14:44:37 2017
    220;  2214;876;1.097;Wed Feb 22 14:44:48 2017
    221;  2224;875;1.095;Wed Feb 22 14:44:58 2017
    222;  2234;875;1.095;Wed Feb 22 14:45:08 2017
    223;  2244;875;1.095;Wed Feb 22 14:45:18 2017
    224;  2254;875;1.095;Wed Feb 22 14:45:28 2017
    225;  2264;875;1.095;Wed Feb 22 14:45:38 2017
    226;  2274;875;1.095;Wed Feb 22 14:45:48 2017
    227;  2284;875;1.095;Wed Feb 22 14:45:58 2017
    228;  2294;875;1.095;Wed Feb 22 14:46:08 2017
    229;  2304;875;1.095;Wed Feb 22 14:46:18 2017
    230;  2314;875;1.095;Wed Feb 22 14:46:28 2017
    231;  2324;874;1.094;Wed Feb 22 14:46:38 2017
    232;  2334;874;1.094;Wed Feb 22 14:46:48 2017
    233;  2344;874;1.094;Wed Feb 22 14:46:58 2017
    234;  2354;875;1.095;Wed Feb 22 14:47:08 2017
    235;  2364;874;1.094;Wed Feb 22 14:47:18 2017
    236;  2374;874;1.094;Wed Feb 22 14:47:28 2017
    237;  2384;874;1.094;Wed Feb 22 14:47:38 2017
    238;  2394;874;1.094;Wed Feb 22 14:47:48 2017
    239;  2404;874;1.094;Wed Feb 22 14:47:58 2017
    240;  2414;874;1.094;Wed Feb 22 14:48:08 2017
    241;  2424;874;1.094;Wed Feb 22 14:48:18 2017
    242;  2435;874;1.094;Wed Feb 22 14:48:29 2017
    243;  2445;874;1.094;Wed Feb 22 14:48:39 2017
    244;  2455;873;1.093;Wed Feb 22 14:48:49 2017
    245;  2465;873;1.093;Wed Feb 22 14:48:59 2017
    246;  2475;873;1.093;Wed Feb 22 14:49:09 2017
    247;  2485;874;1.094;Wed Feb 22 14:49:19 2017
    248;  2495;873;1.093;Wed Feb 22 14:49:29 2017
    249;  2505;873;1.093;Wed Feb 22 14:49:39 2017
    250;  2515;873;1.093;Wed Feb 22 14:49:49 2017
    251;  2525;873;1.093;Wed Feb 22 14:49:59 2017
    252;  2535;873;1.093;Wed Feb 22 14:50:09 2017
    253;  2545;873;1.093;Wed Feb 22 14:50:19 2017
    254;  2555;873;1.093;Wed Feb 22 14:50:29 2017
    255;  2565;872;1.092;Wed Feb 22 14:50:39 2017
    256;  2575;872;1.092;Wed Feb 22 14:50:49 2017
    257;  2585;872;1.092;Wed Feb 22 14:50:59 2017
    258;  2595;872;1.092;Wed Feb 22 14:51:09 2017
    259;  2605;872;1.092;Wed Feb 22 14:51:19 2017
    260;  2615;872;1.092;Wed Feb 22 14:51:29 2017
    261;  2625;872;1.092;Wed Feb 22 14:51:39 2017
    262;  2635;872;1.092;Wed Feb 22 14:51:49 2017
    263;  2645;872;1.092;Wed Feb 22 14:51:59 2017
    264;  2655;871;1.090;Wed Feb 22 14:52:09 2017
    265;  2666;872;1.092;Wed Feb 22 14:52:20 2017
    266;  2676;871;1.090;Wed Feb 22 14:52:30 2017
    267;  2686;871;1.090;Wed Feb 22 14:52:40 2017
    268;  2696;871;1.090;Wed Feb 22 14:52:50 2017
    269;  2706;871;1.090;Wed Feb 22 14:53:00 2017
    270;  2716;871;1.090;Wed Feb 22 14:53:10 2017
    271;  2726;871;1.090;Wed Feb 22 14:53:20 2017
    272;  2736;871;1.090;Wed Feb 22 14:53:30 2017
    273;  2746;871;1.090;Wed Feb 22 14:53:40 2017
    274;  2756;870;1.089;Wed Feb 22 14:53:50 2017
    275;  2766;871;1.090;Wed Feb 22 14:54:00 2017
    276;  2776;870;1.089;Wed Feb 22 14:54:10 2017
    277;  2786;871;1.090;Wed Feb 22 14:54:20 2017
    278;  2796;870;1.089;Wed Feb 22 14:54:30 2017
    279;  2806;870;1.089;Wed Feb 22 14:54:40 2017
    280;  2816;870;1.089;Wed Feb 22 14:54:50 2017
    281;  2826;870;1.089;Wed Feb 22 14:55:00 2017
    282;  2836;870;1.089;Wed Feb 22 14:55:10 2017
    283;  2846;870;1.089;Wed Feb 22 14:55:20 2017
    284;  2856;870;1.089;Wed Feb 22 14:55:30 2017
    285;  2866;870;1.089;Wed Feb 22 14:55:40 2017
    286;  2876;871;1.090;Wed Feb 22 14:55:50 2017
    287;  2887;870;1.089;Wed Feb 22 14:56:01 2017
    288;  2897;871;1.090;Wed Feb 22 14:56:11 2017
    289;  2907;871;1.090;Wed Feb 22 14:56:21 2017
    290;  2917;871;1.090;Wed Feb 22 14:56:31 2017
    291;  2927;870;1.089;Wed Feb 22 14:56:41 2017
    292;  2937;871;1.090;Wed Feb 22 14:56:51 2017
    293;  2947;871;1.090;Wed Feb 22 14:57:01 2017
    294;  2957;871;1.090;Wed Feb 22 14:57:11 2017
    295;  2967;871;1.090;Wed Feb 22 14:57:21 2017
    296;  2977;871;1.090;Wed Feb 22 14:57:31 2017
    297;  2987;871;1.090;Wed Feb 22 14:57:41 2017
    298;  2997;871;1.090;Wed Feb 22 14:57:51 2017
    299;  3007;871;1.090;Wed Feb 22 14:58:01 2017
    300;  3017;871;1.090;Wed Feb 22 14:58:11 2017
    301;  3027;871;1.090;Wed Feb 22 14:58:21 2017
    302;  3037;871;1.090;Wed Feb 22 14:58:31 2017
    303;  3047;871;1.090;Wed Feb 22 14:58:41 2017
    304;  3057;870;1.089;Wed Feb 22 14:58:51 2017
    305;  3067;870;1.089;Wed Feb 22 14:59:01 2017
    306;  3077;870;1.089;Wed Feb 22 14:59:11 2017
    307;  3087;870;1.089;Wed Feb 22 14:59:21 2017
    308;  3097;870;1.089;Wed Feb 22 14:59:31 2017
    309;  3107;870;1.089;Wed Feb 22 14:59:41 2017
    310;  3118;870;1.089;Wed Feb 22 14:59:52 2017
    311;  3128;870;1.089;Wed Feb 22 15:00:02 2017
    312;  3138;870;1.089;Wed Feb 22 15:00:12 2017
    313;  3148;869;1.088;Wed Feb 22 15:00:22 2017
    314;  3158;869;1.088;Wed Feb 22 15:00:32 2017
    315;  3168;869;1.088;Wed Feb 22 15:00:42 2017
    316;  3178;869;1.088;Wed Feb 22 15:00:52 2017
    317;  3188;869;1.088;Wed Feb 22 15:01:02 2017
    318;  3198;869;1.088;Wed Feb 22 15:01:12 2017
    319;  3208;869;1.088;Wed Feb 22 15:01:22 2017
    320;  3218;869;1.088;Wed Feb 22 15:01:32 2017
    321;  3228;868;1.087;Wed Feb 22 15:01:42 2017
    322;  3238;868;1.087;Wed Feb 22 15:01:52 2017
    323;  3248;868;1.087;Wed Feb 22 15:02:02 2017
    324;  3258;868;1.087;Wed Feb 22 15:02:12 2017
    325;  3268;868;1.087;Wed Feb 22 15:02:22 2017
    326;  3278;868;1.087;Wed Feb 22 15:02:32 2017
    327;  3288;867;1.086;Wed Feb 22 15:02:42 2017
    328;  3298;867;1.086;Wed Feb 22 15:02:52 2017
    329;  3308;867;1.086;Wed Feb 22 15:03:02 2017
    330;  3318;866;1.084;Wed Feb 22 15:03:12 2017
    331;  3328;867;1.086;Wed Feb 22 15:03:22 2017
    332;  3339;866;1.084;Wed Feb 22 15:03:33 2017
    333;  3349;866;1.084;Wed Feb 22 15:03:43 2017
    334;  3359;866;1.084;Wed Feb 22 15:03:53 2017
    335;  3369;866;1.084;Wed Feb 22 15:04:03 2017
    336;  3379;866;1.084;Wed Feb 22 15:04:13 2017
    337;  3389;866;1.084;Wed Feb 22 15:04:23 2017
    338;  3399;866;1.084;Wed Feb 22 15:04:33 2017
    339;  3409;865;1.083;Wed Feb 22 15:04:43 2017
    340;  3419;865;1.083;Wed Feb 22 15:04:53 2017
    341;  3429;865;1.083;Wed Feb 22 15:05:03 2017
    342;  3439;865;1.083;Wed Feb 22 15:05:13 2017
    343;  3449;865;1.083;Wed Feb 22 15:05:23 2017
    344;  3459;865;1.083;Wed Feb 22 15:05:33 2017
    345;  3469;864;1.082;Wed Feb 22 15:05:43 2017
    346;  3479;865;1.083;Wed Feb 22 15:05:53 2017
    347;  3489;864;1.082;Wed Feb 22 15:06:03 2017
    348;  3499;863;1.081;Wed Feb 22 15:06:13 2017
    349;  3509;863;1.081;Wed Feb 22 15:06:23 2017
    350;  3519;861;1.078;Wed Feb 22 15:06:33 2017
    351;  3529;862;1.079;Wed Feb 22 15:06:43 2017
    352;  3539;862;1.079;Wed Feb 22 15:06:53 2017
    353;  3549;862;1.079;Wed Feb 22 15:07:03 2017
    354;  3559;861;1.078;Wed Feb 22 15:07:13 2017
    355;  3570;861;1.078;Wed Feb 22 15:07:24 2017
    356;  3580;861;1.078;Wed Feb 22 15:07:34 2017
    357;  3590;861;1.078;Wed Feb 22 15:07:44 2017
    358;  3600;861;1.078;Wed Feb 22 15:07:54 2017
    359;  3610;860;1.077;Wed Feb 22 15:08:04 2017
    360;  3620;860;1.077;Wed Feb 22 15:08:14 2017
    361;  3630;860;1.077;Wed Feb 22 15:08:24 2017
    362;  3640;860;1.077;Wed Feb 22 15:08:34 2017
    363;  3650;859;1.076;Wed Feb 22 15:08:44 2017
    364;  3660;859;1.076;Wed Feb 22 15:08:54 2017
    365;  3670;859;1.076;Wed Feb 22 15:09:04 2017
    366;  3680;859;1.076;Wed Feb 22 15:09:14 2017
    367;  3690;859;1.076;Wed Feb 22 15:09:24 2017
    368;  3700;859;1.076;Wed Feb 22 15:09:34 2017
    369;  3710;858;1.074;Wed Feb 22 15:09:44 2017
    370;  3720;858;1.074;Wed Feb 22 15:09:54 2017
    371;  3730;858;1.074;Wed Feb 22 15:10:04 2017
    372;  3740;858;1.074;Wed Feb 22 15:10:14 2017
    373;  3750;857;1.073;Wed Feb 22 15:10:24 2017
    374;  3760;858;1.074;Wed Feb 22 15:10:34 2017
    375;  3770;857;1.073;Wed Feb 22 15:10:44 2017
    376;  3780;857;1.073;Wed Feb 22 15:10:54 2017
    377;  3791;857;1.073;Wed Feb 22 15:11:05 2017
    378;  3801;857;1.073;Wed Feb 22 15:11:15 2017
    379;  3811;857;1.073;Wed Feb 22 15:11:25 2017
    380;  3821;857;1.073;Wed Feb 22 15:11:35 2017
    381;  3831;856;1.072;Wed Feb 22 15:11:45 2017
    382;  3841;856;1.072;Wed Feb 22 15:11:55 2017
    383;  3851;856;1.072;Wed Feb 22 15:12:05 2017
    384;  3861;856;1.072;Wed Feb 22 15:12:15 2017
    385;  3871;857;1.073;Wed Feb 22 15:12:25 2017
    386;  3881;856;1.072;Wed Feb 22 15:12:35 2017
    387;  3891;857;1.073;Wed Feb 22 15:12:45 2017
    388;  3901;856;1.072;Wed Feb 22 15:12:55 2017
    389;  3911;856;1.072;Wed Feb 22 15:13:05 2017
    390;  3921;856;1.072;Wed Feb 22 15:13:15 2017
    391;  3931;856;1.072;Wed Feb 22 15:13:25 2017
    392;  3941;856;1.072;Wed Feb 22 15:13:35 2017
    393;  3951;855;1.071;Wed Feb 22 15:13:45 2017
    394;  3961;855;1.071;Wed Feb 22 15:13:55 2017
    395;  3971;855;1.071;Wed Feb 22 15:14:05 2017
    396;  3981;855;1.071;Wed Feb 22 15:14:15 2017
    397;  3991;854;1.069;Wed Feb 22 15:14:25 2017
    398;  4001;854;1.069;Wed Feb 22 15:14:35 2017
    399;  4012;854;1.069;Wed Feb 22 15:14:46 2017
    400;  4022;854;1.069;Wed Feb 22 15:14:56 2017
    401;  4032;854;1.069;Wed Feb 22 15:15:06 2017
    402;  4042;853;1.068;Wed Feb 22 15:15:16 2017
    403;  4052;853;1.068;Wed Feb 22 15:15:26 2017
    404;  4062;853;1.068;Wed Feb 22 15:15:36 2017
    405;  4072;853;1.068;Wed Feb 22 15:15:46 2017
    406;  4082;852;1.067;Wed Feb 22 15:15:56 2017
    407;  4092;852;1.067;Wed Feb 22 15:16:06 2017
    408;  4102;852;1.067;Wed Feb 22 15:16:16 2017
    409;  4112;851;1.066;Wed Feb 22 15:16:26 2017
    410;  4122;851;1.066;Wed Feb 22 15:16:36 2017
    411;  4132;851;1.066;Wed Feb 22 15:16:46 2017
    412;  4142;850;1.064;Wed Feb 22 15:16:56 2017
    413;  4152;850;1.064;Wed Feb 22 15:17:06 2017
    414;  4162;850;1.064;Wed Feb 22 15:17:16 2017
    415;  4172;850;1.064;Wed Feb 22 15:17:26 2017
    416;  4183;849;1.063;Wed Feb 22 15:17:37 2017
    417;  4193;849;1.063;Wed Feb 22 15:17:47 2017
    418;  4203;848;1.062;Wed Feb 22 15:17:57 2017
    419;  4213;848;1.062;Wed Feb 22 15:18:07 2017
    420;  4223;848;1.062;Wed Feb 22 15:18:17 2017
    421;  4233;847;1.061;Wed Feb 22 15:18:27 2017
    422;  4243;847;1.061;Wed Feb 22 15:18:37 2017
    423;  4253;847;1.061;Wed Feb 22 15:18:47 2017
    424;  4263;847;1.061;Wed Feb 22 15:18:57 2017
    425;  4273;846;1.059;Wed Feb 22 15:19:07 2017
    426;  4283;846;1.059;Wed Feb 22 15:19:17 2017
    427;  4293;845;1.058;Wed Feb 22 15:19:27 2017
    428;  4303;845;1.058;Wed Feb 22 15:19:37 2017
    429;  4313;845;1.058;Wed Feb 22 15:19:47 2017
    430;  4323;845;1.058;Wed Feb 22 15:19:57 2017
    431;  4333;844;1.057;Wed Feb 22 15:20:07 2017
    432;  4343;844;1.057;Wed Feb 22 15:20:17 2017
    433;  4353;843;1.056;Wed Feb 22 15:20:27 2017
    434;  4363;843;1.056;Wed Feb 22 15:20:37 2017
    435;  4374;843;1.056;Wed Feb 22 15:20:48 2017
    436;  4384;842;1.054;Wed Feb 22 15:20:58 2017
    437;  4394;842;1.054;Wed Feb 22 15:21:08 2017
    438;  4404;842;1.054;Wed Feb 22 15:21:18 2017
    439;  4414;841;1.053;Wed Feb 22 15:21:28 2017
    440;  4424;841;1.053;Wed Feb 22 15:21:38 2017
    441;  4434;840;1.052;Wed Feb 22 15:21:48 2017
    442;  4444;840;1.052;Wed Feb 22 15:21:58 2017
    443;  4454;839;1.051;Wed Feb 22 15:22:08 2017
    444;  4464;839;1.051;Wed Feb 22 15:22:18 2017
    445;  4474;839;1.051;Wed Feb 22 15:22:28 2017
    446;  4484;838;1.049;Wed Feb 22 15:22:38 2017
    447;  4494;838;1.049;Wed Feb 22 15:22:48 2017
    448;  4504;837;1.048;Wed Feb 22 15:22:58 2017
    449;  4514;836;1.047;Wed Feb 22 15:23:08 2017
    450;  4524;836;1.047;Wed Feb 22 15:23:18 2017
    451;  4534;836;1.047;Wed Feb 22 15:23:28 2017
    452;  4544;835;1.046;Wed Feb 22 15:23:38 2017
