N°;Secondes;Brut;Volts;Date
  13628; 11760; 62;1.250;Fri Dec 16 01:09:18 2016
  13767; 11880; 62;1.250;Fri Dec 16 01:11:18 2016
  13906; 12000; 63;1.269;Fri Dec 16 01:13:18 2016
  14046; 12120; 62;1.250;Fri Dec 16 01:15:18 2016
  14185; 12240; 62;1.250;Fri Dec 16 01:17:18 2016
  14324; 12360; 62;1.250;Fri Dec 16 01:19:18 2016
  14463; 12480; 62;1.250;Fri Dec 16 01:21:18 2016
  14602; 12600; 62;1.250;Fri Dec 16 01:23:18 2016
  14741; 12720; 62;1.250;Fri Dec 16 01:25:18 2016
  14881; 12840; 62;1.250;Fri Dec 16 01:27:18 2016
  15020; 12960; 62;1.250;Fri Dec 16 01:29:18 2016
  15159; 13080; 62;1.250;Fri Dec 16 01:31:18 2016
  15298; 13200; 62;1.250;Fri Dec 16 01:33:18 2016
  15437; 13320; 62;1.250;Fri Dec 16 01:35:18 2016
  15576; 13440; 62;1.250;Fri Dec 16 01:37:18 2016
  15716; 13560; 62;1.250;Fri Dec 16 01:39:18 2016
  15855; 13680; 62;1.250;Fri Dec 16 01:41:18 2016
  15994; 13800; 62;1.250;Fri Dec 16 01:43:18 2016
  16133; 13920; 62;1.250;Fri Dec 16 01:45:18 2016
  16272; 14040; 62;1.250;Fri Dec 16 01:47:18 2016
  16411; 14160; 62;1.250;Fri Dec 16 01:49:18 2016
  16550; 14280; 62;1.250;Fri Dec 16 01:51:18 2016
  16689; 14400; 62;1.250;Fri Dec 16 01:53:18 2016
  16828; 14520; 62;1.250;Fri Dec 16 01:55:18 2016
  16967; 14640; 62;1.250;Fri Dec 16 01:57:18 2016
  17107; 14760; 62;1.250;Fri Dec 16 01:59:18 2016
  17246; 14880; 62;1.250;Fri Dec 16 02:01:18 2016
  17385; 15000; 62;1.250;Fri Dec 16 02:03:18 2016
  17524; 15120; 62;1.250;Fri Dec 16 02:05:18 2016
  17663; 15240; 62;1.250;Fri Dec 16 02:07:18 2016
  17803; 15360; 62;1.250;Fri Dec 16 02:09:18 2016
  17942; 15480; 62;1.250;Fri Dec 16 02:11:18 2016
  18081; 15600; 62;1.250;Fri Dec 16 02:13:18 2016
  18220; 15720; 62;1.250;Fri Dec 16 02:15:18 2016
  18359; 15840; 62;1.250;Fri Dec 16 02:17:18 2016
  18498; 15960; 62;1.250;Fri Dec 16 02:19:18 2016
  18637; 16080; 62;1.250;Fri Dec 16 02:21:18 2016
  18776; 16200; 62;1.250;Fri Dec 16 02:23:18 2016
  18916; 16320; 62;1.250;Fri Dec 16 02:25:18 2016
  19055; 16440; 62;1.250;Fri Dec 16 02:27:18 2016
  19194; 16560; 62;1.250;Fri Dec 16 02:29:18 2016
  19333; 16680; 62;1.250;Fri Dec 16 02:31:18 2016
  19472; 16800; 62;1.250;Fri Dec 16 02:33:18 2016
  19611; 16920; 62;1.250;Fri Dec 16 02:35:18 2016
  19751; 17040; 62;1.250;Fri Dec 16 02:37:18 2016
  19890; 17160; 62;1.250;Fri Dec 16 02:39:18 2016
  20029; 17280; 62;1.250;Fri Dec 16 02:41:18 2016
  20168; 17400; 62;1.250;Fri Dec 16 02:43:18 2016
  20307; 17520; 62;1.250;Fri Dec 16 02:45:18 2016
  20446; 17640; 62;1.250;Fri Dec 16 02:47:18 2016
  20585; 17760; 62;1.250;Fri Dec 16 02:49:18 2016
  20725; 17880; 62;1.250;Fri Dec 16 02:51:18 2016
  20864; 18000; 62;1.250;Fri Dec 16 02:53:18 2016
  21003; 18120; 62;1.250;Fri Dec 16 02:55:18 2016
  21142; 18240; 62;1.250;Fri Dec 16 02:57:18 2016
  21281; 18360; 62;1.250;Fri Dec 16 02:59:18 2016
  21420; 18480; 62;1.250;Fri Dec 16 03:01:18 2016
  21560; 18600; 62;1.250;Fri Dec 16 03:03:18 2016
  21699; 18720; 62;1.250;Fri Dec 16 03:05:18 2016
  21838; 18840; 62;1.250;Fri Dec 16 03:07:18 2016
  21977; 18960; 62;1.250;Fri Dec 16 03:09:18 2016
  22116; 19080; 62;1.250;Fri Dec 16 03:11:18 2016
  22256; 19200; 62;1.250;Fri Dec 16 03:13:18 2016
  22395; 19320; 62;1.250;Fri Dec 16 03:15:18 2016
  22533; 19440; 62;1.250;Fri Dec 16 03:17:18 2016
  22673; 19560; 62;1.250;Fri Dec 16 03:19:18 2016
  22811; 19680; 62;1.250;Fri Dec 16 03:21:18 2016
  22951; 19800; 62;1.250;Fri Dec 16 03:23:18 2016
  23090; 19920; 62;1.250;Fri Dec 16 03:25:18 2016
  23229; 20040; 61;1.230;Fri Dec 16 03:27:18 2016
  23368; 20160; 62;1.250;Fri Dec 16 03:29:18 2016
  23507; 20280; 61;1.230;Fri Dec 16 03:31:18 2016
  23647; 20400; 61;1.230;Fri Dec 16 03:33:18 2016
  23786; 20520; 61;1.230;Fri Dec 16 03:35:18 2016
  23925; 20640; 61;1.230;Fri Dec 16 03:37:18 2016
  24064; 20760; 61;1.230;Fri Dec 16 03:39:18 2016
  24203; 20880; 61;1.230;Fri Dec 16 03:41:18 2016
  24342; 21000; 61;1.230;Fri Dec 16 03:43:18 2016
  24481; 21120; 61;1.230;Fri Dec 16 03:45:18 2016
  24619; 21240; 61;1.230;Fri Dec 16 03:47:18 2016
  24758; 21360; 61;1.230;Fri Dec 16 03:49:18 2016
  24898; 21480; 61;1.230;Fri Dec 16 03:51:18 2016
  25037; 21600; 61;1.230;Fri Dec 16 03:53:18 2016
  25176; 21720; 61;1.230;Fri Dec 16 03:55:18 2016
  25315; 21840; 61;1.230;Fri Dec 16 03:57:18 2016
  25454; 21960; 61;1.230;Fri Dec 16 03:59:18 2016
  25593; 22080; 61;1.230;Fri Dec 16 04:01:18 2016
  25732; 22200; 61;1.230;Fri Dec 16 04:03:18 2016
  25871; 22320; 61;1.230;Fri Dec 16 04:05:18 2016
  26010; 22440; 61;1.230;Fri Dec 16 04:07:18 2016
  26150; 22560; 61;1.230;Fri Dec 16 04:09:18 2016
  26289; 22680; 61;1.230;Fri Dec 16 04:11:18 2016
  26428; 22800; 61;1.230;Fri Dec 16 04:13:18 2016
  26567; 22920; 61;1.230;Fri Dec 16 04:15:18 2016
  26705; 23040; 61;1.230;Fri Dec 16 04:17:18 2016
  26843; 23160; 61;1.230;Fri Dec 16 04:19:18 2016
  26983; 23280; 61;1.230;Fri Dec 16 04:21:18 2016
  27122; 23400; 61;1.230;Fri Dec 16 04:23:18 2016
  27261; 23520; 61;1.230;Fri Dec 16 04:25:18 2016
  27400; 23640; 61;1.230;Fri Dec 16 04:27:18 2016
  27539; 23760; 61;1.230;Fri Dec 16 04:29:18 2016
  27678; 23880; 61;1.230;Fri Dec 16 04:31:18 2016
  27817; 24000; 61;1.230;Fri Dec 16 04:33:18 2016
  27956; 24120; 61;1.230;Fri Dec 16 04:35:18 2016
  28095; 24240; 61;1.230;Fri Dec 16 04:37:18 2016
  28234; 24360; 61;1.230;Fri Dec 16 04:39:18 2016
  28373; 24480; 61;1.230;Fri Dec 16 04:41:18 2016
  28512; 24600; 61;1.230;Fri Dec 16 04:43:18 2016
  28652; 24720; 61;1.230;Fri Dec 16 04:45:18 2016
  28790; 24840; 61;1.230;Fri Dec 16 04:47:18 2016
  28929; 24960; 61;1.230;Fri Dec 16 04:49:18 2016
  29069; 25080; 61;1.230;Fri Dec 16 04:51:18 2016
  29208; 25200; 61;1.230;Fri Dec 16 04:53:18 2016
  29347; 25320; 61;1.230;Fri Dec 16 04:55:18 2016
  29486; 25440; 61;1.230;Fri Dec 16 04:57:18 2016
  29625; 25560; 61;1.230;Fri Dec 16 04:59:18 2016
  29764; 25680; 61;1.230;Fri Dec 16 05:01:18 2016
  29903; 25800; 61;1.230;Fri Dec 16 05:03:18 2016
  30043; 25920; 61;1.230;Fri Dec 16 05:05:18 2016
  30182; 26040; 61;1.230;Fri Dec 16 05:07:18 2016
  30321; 26160; 61;1.230;Fri Dec 16 05:09:18 2016
  30460; 26280; 61;1.230;Fri Dec 16 05:11:18 2016
  30599; 26400; 61;1.230;Fri Dec 16 05:13:18 2016
  30738; 26520; 61;1.230;Fri Dec 16 05:15:18 2016
  30878; 26640; 61;1.230;Fri Dec 16 05:17:18 2016
  31015; 26760; 61;1.230;Fri Dec 16 05:19:18 2016
  31155; 26880; 61;1.230;Fri Dec 16 05:21:18 2016
  31293; 27000; 61;1.230;Fri Dec 16 05:23:18 2016
  31432; 27120; 61;1.230;Fri Dec 16 05:25:18 2016
  31571; 27240; 62;1.250;Fri Dec 16 05:27:18 2016
  31710; 27360; 61;1.230;Fri Dec 16 05:29:18 2016
  31849; 27480; 61;1.230;Fri Dec 16 05:31:18 2016
  31988; 27600; 61;1.230;Fri Dec 16 05:33:18 2016
  32128; 27720; 61;1.230;Fri Dec 16 05:35:18 2016
  32267; 27840; 61;1.230;Fri Dec 16 05:37:18 2016
  32406; 27960; 61;1.230;Fri Dec 16 05:39:18 2016
  32545; 28080; 61;1.230;Fri Dec 16 05:41:18 2016
  32684; 28200; 61;1.230;Fri Dec 16 05:43:18 2016
  32823; 28320; 61;1.230;Fri Dec 16 05:45:18 2016
  32963; 28440; 61;1.230;Fri Dec 16 05:47:18 2016
  33102; 28560; 61;1.230;Fri Dec 16 05:49:18 2016
  33241; 28680; 61;1.230;Fri Dec 16 05:51:18 2016
  33380; 28800; 61;1.230;Fri Dec 16 05:53:18 2016
  33519; 28920; 61;1.230;Fri Dec 16 05:55:18 2016
  33659; 29040; 61;1.230;Fri Dec 16 05:57:18 2016
  33798; 29160; 61;1.230;Fri Dec 16 05:59:18 2016
  33937; 29280; 61;1.230;Fri Dec 16 06:01:18 2016
  34076; 29400; 60;1.211;Fri Dec 16 06:03:18 2016
  34215; 29520; 60;1.211;Fri Dec 16 06:05:18 2016
  34354; 29640; 61;1.230;Fri Dec 16 06:07:18 2016
  34493; 29760; 60;1.211;Fri Dec 16 06:09:18 2016
  34632; 29880; 60;1.211;Fri Dec 16 06:11:18 2016
  34771; 30000; 60;1.211;Fri Dec 16 06:13:18 2016
  34910; 30120; 60;1.211;Fri Dec 16 06:15:18 2016
  35047; 30240; 60;1.211;Fri Dec 16 06:17:18 2016
  35186; 30360; 60;1.211;Fri Dec 16 06:19:18 2016
  35325; 30480; 60;1.211;Fri Dec 16 06:21:18 2016
  35464; 30600; 60;1.211;Fri Dec 16 06:23:18 2016
  35603; 30720; 60;1.211;Fri Dec 16 06:25:18 2016
  35740; 30840; 60;1.211;Fri Dec 16 06:27:18 2016
  35879; 30960; 60;1.211;Fri Dec 16 06:29:18 2016
  36018; 31080; 60;1.211;Fri Dec 16 06:31:18 2016
  36157; 31200; 60;1.211;Fri Dec 16 06:33:18 2016
  36296; 31320; 60;1.211;Fri Dec 16 06:35:18 2016
  36435; 31440; 60;1.211;Fri Dec 16 06:37:18 2016
  36574; 31560; 60;1.211;Fri Dec 16 06:39:18 2016
  36713; 31680; 60;1.211;Fri Dec 16 06:41:18 2016
  36852; 31800; 60;1.211;Fri Dec 16 06:43:18 2016
  36991; 31920; 60;1.211;Fri Dec 16 06:45:18 2016
  37130; 32040; 60;1.211;Fri Dec 16 06:47:18 2016
  37270; 32160; 60;1.211;Fri Dec 16 06:49:18 2016
  37409; 32280; 60;1.211;Fri Dec 16 06:51:18 2016
  37548; 32400; 60;1.211;Fri Dec 16 06:53:18 2016
  37687; 32520; 60;1.211;Fri Dec 16 06:55:18 2016
  37826; 32640; 60;1.211;Fri Dec 16 06:57:18 2016
  37966; 32760; 60;1.211;Fri Dec 16 06:59:18 2016
  38105; 32880; 60;1.211;Fri Dec 16 07:01:18 2016
  38244; 33000; 60;1.211;Fri Dec 16 07:03:18 2016
  38383; 33120; 60;1.211;Fri Dec 16 07:05:18 2016
  38522; 33240; 60;1.211;Fri Dec 16 07:07:18 2016
  38661; 33360; 60;1.211;Fri Dec 16 07:09:18 2016
  38800; 33480; 60;1.211;Fri Dec 16 07:11:18 2016
  38939; 33600; 60;1.211;Fri Dec 16 07:13:18 2016
  39078; 33720; 60;1.211;Fri Dec 16 07:15:18 2016
  39217; 33840; 60;1.211;Fri Dec 16 07:17:18 2016
  39355; 33960; 60;1.211;Fri Dec 16 07:19:18 2016
  39494; 34080; 60;1.211;Fri Dec 16 07:21:18 2016
  39633; 34200; 60;1.211;Fri Dec 16 07:23:18 2016
  39772; 34320; 60;1.211;Fri Dec 16 07:25:18 2016
  39911; 34440; 60;1.211;Fri Dec 16 07:27:18 2016
  40050; 34560; 60;1.211;Fri Dec 16 07:29:18 2016
  40189; 34680; 60;1.211;Fri Dec 16 07:31:18 2016
  40329; 34800; 60;1.211;Fri Dec 16 07:33:18 2016
  40468; 34920; 60;1.211;Fri Dec 16 07:35:18 2016
  40607; 35040; 60;1.211;Fri Dec 16 07:37:18 2016
  40746; 35160; 60;1.211;Fri Dec 16 07:39:18 2016
  40885; 35280; 60;1.211;Fri Dec 16 07:41:18 2016
  41024; 35400; 60;1.211;Fri Dec 16 07:43:18 2016
  41163; 35520; 60;1.211;Fri Dec 16 07:45:18 2016
  41302; 35640; 60;1.211;Fri Dec 16 07:47:18 2016
  41441; 35760; 60;1.211;Fri Dec 16 07:49:18 2016
  41580; 35880; 60;1.211;Fri Dec 16 07:51:18 2016
  41719; 36000; 60;1.211;Fri Dec 16 07:53:18 2016
  41858; 36120; 60;1.211;Fri Dec 16 07:55:18 2016
  41997; 36240; 60;1.211;Fri Dec 16 07:57:18 2016
  42136; 36360; 60;1.211;Fri Dec 16 07:59:18 2016
  42275; 36480; 60;1.211;Fri Dec 16 08:01:18 2016
  42415; 36600; 60;1.211;Fri Dec 16 08:03:18 2016
  42554; 36720; 60;1.211;Fri Dec 16 08:05:18 2016
  42693; 36840; 60;1.211;Fri Dec 16 08:07:18 2016
  42832; 36960; 60;1.211;Fri Dec 16 08:09:18 2016
  42971; 37080; 60;1.211;Fri Dec 16 08:11:18 2016
  43110; 37200; 60;1.211;Fri Dec 16 08:13:18 2016
  43249; 37320; 60;1.211;Fri Dec 16 08:15:18 2016
  43388; 37440; 60;1.211;Fri Dec 16 08:17:18 2016
  43527; 37560; 60;1.211;Fri Dec 16 08:19:18 2016
  43666; 37680; 60;1.211;Fri Dec 16 08:21:18 2016
  43805; 37800; 60;1.211;Fri Dec 16 08:23:18 2016
  43944; 37920; 60;1.211;Fri Dec 16 08:25:18 2016
  44083; 38040; 60;1.211;Fri Dec 16 08:27:18 2016
  44222; 38160; 60;1.211;Fri Dec 16 08:29:18 2016
  44361; 38280; 60;1.211;Fri Dec 16 08:31:18 2016
  44501; 38400; 60;1.211;Fri Dec 16 08:33:18 2016
  44640; 38520; 60;1.211;Fri Dec 16 08:35:18 2016
  44779; 38640; 60;1.211;Fri Dec 16 08:37:18 2016
  44918; 38760; 60;1.211;Fri Dec 16 08:39:18 2016
  45057; 38880; 60;1.211;Fri Dec 16 08:41:18 2016
  45196; 39000; 60;1.211;Fri Dec 16 08:43:18 2016
  45335; 39120; 60;1.211;Fri Dec 16 08:45:18 2016
  45475; 39240; 60;1.211;Fri Dec 16 08:47:18 2016
  45614; 39360; 60;1.211;Fri Dec 16 08:49:18 2016
  45753; 39480; 60;1.211;Fri Dec 16 08:51:18 2016
  45892; 39600; 60;1.211;Fri Dec 16 08:53:18 2016
  46031; 39720; 60;1.211;Fri Dec 16 08:55:18 2016
  46171; 39840; 60;1.211;Fri Dec 16 08:57:18 2016
  46309; 39960; 60;1.211;Fri Dec 16 08:59:18 2016
  46448; 40080; 60;1.211;Fri Dec 16 09:01:18 2016
  46587; 40200; 60;1.211;Fri Dec 16 09:03:18 2016
  46726; 40320; 60;1.211;Fri Dec 16 09:05:18 2016
  46865; 40440; 60;1.211;Fri Dec 16 09:07:18 2016
  47005; 40560; 60;1.211;Fri Dec 16 09:09:18 2016
  47144; 40680; 60;1.211;Fri Dec 16 09:11:18 2016
  47282; 40800; 60;1.211;Fri Dec 16 09:13:18 2016
  47422; 40920; 60;1.211;Fri Dec 16 09:15:18 2016
  47561; 41040; 60;1.211;Fri Dec 16 09:17:18 2016
  47697; 41160; 60;1.211;Fri Dec 16 09:19:18 2016
  47837; 41280; 60;1.211;Fri Dec 16 09:21:18 2016
  47975; 41400; 60;1.211;Fri Dec 16 09:23:18 2016
  48114; 41520; 60;1.211;Fri Dec 16 09:25:18 2016
  48254; 41640; 60;1.211;Fri Dec 16 09:27:18 2016
  48393; 41760; 59;1.191;Fri Dec 16 09:29:18 2016
  48531; 41880; 59;1.191;Fri Dec 16 09:31:18 2016
  48671; 42000; 59;1.191;Fri Dec 16 09:33:18 2016
  48810; 42120; 59;1.191;Fri Dec 16 09:35:18 2016
  48949; 42240; 59;1.191;Fri Dec 16 09:37:18 2016
  49088; 42360; 59;1.191;Fri Dec 16 09:39:18 2016
  49227; 42480; 59;1.191;Fri Dec 16 09:41:18 2016
  49366; 42600; 59;1.191;Fri Dec 16 09:43:18 2016
  49506; 42720; 59;1.191;Fri Dec 16 09:45:18 2016
  49645; 42840; 59;1.191;Fri Dec 16 09:47:18 2016
  49784; 42960; 59;1.191;Fri Dec 16 09:49:18 2016
  49923; 43080; 59;1.191;Fri Dec 16 09:51:18 2016
  50062; 43200; 59;1.191;Fri Dec 16 09:53:18 2016
  50201; 43320; 59;1.191;Fri Dec 16 09:55:18 2016
  50340; 43440; 59;1.191;Fri Dec 16 09:57:18 2016
  50480; 43560; 59;1.191;Fri Dec 16 09:59:18 2016
  50619; 43680; 59;1.191;Fri Dec 16 10:01:18 2016
  50758; 43800; 59;1.191;Fri Dec 16 10:03:18 2016
  50897; 43920; 59;1.191;Fri Dec 16 10:05:18 2016
  51036; 44040; 59;1.191;Fri Dec 16 10:07:18 2016
  51176; 44160; 59;1.191;Fri Dec 16 10:09:18 2016
  51314; 44280; 59;1.191;Fri Dec 16 10:11:18 2016
  51453; 44400; 59;1.191;Fri Dec 16 10:13:18 2016
  51592; 44520; 59;1.191;Fri Dec 16 10:15:18 2016
  51731; 44640; 59;1.191;Fri Dec 16 10:17:18 2016
  51870; 44760; 59;1.191;Fri Dec 16 10:19:18 2016
  52009; 44880; 59;1.191;Fri Dec 16 10:21:18 2016
  52148; 45000; 59;1.191;Fri Dec 16 10:23:18 2016
  52287; 45120; 59;1.191;Fri Dec 16 10:25:18 2016
  52426; 45240; 59;1.191;Fri Dec 16 10:27:18 2016
  52565; 45360; 59;1.191;Fri Dec 16 10:29:18 2016
  52705; 45480; 59;1.191;Fri Dec 16 10:31:18 2016
  52844; 45600; 59;1.191;Fri Dec 16 10:33:18 2016
  52983; 45720; 59;1.191;Fri Dec 16 10:35:18 2016
  53122; 45840; 59;1.191;Fri Dec 16 10:37:18 2016
  53261; 45960; 59;1.191;Fri Dec 16 10:39:18 2016
  53400; 46080; 59;1.191;Fri Dec 16 10:41:18 2016
  53540; 46200; 59;1.191;Fri Dec 16 10:43:18 2016
  53679; 46320; 59;1.191;Fri Dec 16 10:45:18 2016
  53817; 46440; 59;1.191;Fri Dec 16 10:47:18 2016
  53957; 46560; 59;1.191;Fri Dec 16 10:49:18 2016
  54096; 46680; 59;1.191;Fri Dec 16 10:51:18 2016
  54235; 46800; 59;1.191;Fri Dec 16 10:53:18 2016
  54374; 46920; 59;1.191;Fri Dec 16 10:55:18 2016
  54513; 47040; 59;1.191;Fri Dec 16 10:57:18 2016
  54652; 47160; 59;1.191;Fri Dec 16 10:59:18 2016
  54791; 47280; 59;1.191;Fri Dec 16 11:01:18 2016
  54930; 47400; 59;1.191;Fri Dec 16 11:03:18 2016
  55070; 47520; 59;1.191;Fri Dec 16 11:05:18 2016
  55209; 47640; 59;1.191;Fri Dec 16 11:07:18 2016
  55348; 47760; 59;1.191;Fri Dec 16 11:09:18 2016
  55487; 47880; 59;1.191;Fri Dec 16 11:11:18 2016
  55626; 48000; 59;1.191;Fri Dec 16 11:13:18 2016
  55765; 48120; 59;1.191;Fri Dec 16 11:15:18 2016
  55904; 48240; 59;1.191;Fri Dec 16 11:17:18 2016
  56043; 48360; 59;1.191;Fri Dec 16 11:19:18 2016
  56182; 48480; 59;1.191;Fri Dec 16 11:21:18 2016
  56322; 48600; 59;1.191;Fri Dec 16 11:23:18 2016
  56461; 48720; 59;1.191;Fri Dec 16 11:25:18 2016
  56600; 48840; 59;1.191;Fri Dec 16 11:27:18 2016
  56739; 48960; 59;1.191;Fri Dec 16 11:29:18 2016
  56878; 49080; 59;1.191;Fri Dec 16 11:31:18 2016
  57017; 49200; 59;1.191;Fri Dec 16 11:33:18 2016
  57155; 49320; 59;1.191;Fri Dec 16 11:35:18 2016
  57294; 49440; 59;1.191;Fri Dec 16 11:37:18 2016
  57433; 49560; 59;1.191;Fri Dec 16 11:39:18 2016
  57572; 49680; 59;1.191;Fri Dec 16 11:41:18 2016
  57711; 49800; 59;1.191;Fri Dec 16 11:43:18 2016
  57850; 49920; 59;1.191;Fri Dec 16 11:45:18 2016
  57989; 50040; 59;1.191;Fri Dec 16 11:47:18 2016
  58128; 50160; 59;1.191;Fri Dec 16 11:49:18 2016
  58267; 50280; 59;1.191;Fri Dec 16 11:51:18 2016
  58406; 50400; 59;1.191;Fri Dec 16 11:53:18 2016
  58546; 50520; 59;1.191;Fri Dec 16 11:55:18 2016
  58684; 50640; 59;1.191;Fri Dec 16 11:57:18 2016
  58824; 50760; 59;1.191;Fri Dec 16 11:59:18 2016
