N°;Secondes;Brut;Volts;Date
    137;   120; 65;1.309;Tue Dec 13 12:57:36 2016
    276;   240; 65;1.309;Tue Dec 13 12:59:36 2016
    277;   240; 65;1.309;Tue Dec 13 12:59:36 2016
    415;   360; 65;1.309;Tue Dec 13 13:01:36 2016
    416;   360; 65;1.309;Tue Dec 13 13:01:36 2016
    555;   480; 65;1.309;Tue Dec 13 13:03:36 2016
    694;   600; 65;1.309;Tue Dec 13 13:05:36 2016
    833;   720; 65;1.309;Tue Dec 13 13:07:36 2016
    972;   840; 64;1.289;Tue Dec 13 13:09:36 2016
   1111;   960; 64;1.289;Tue Dec 13 13:11:36 2016
   1251;  1080; 64;1.289;Tue Dec 13 13:13:36 2016
   1390;  1200; 64;1.289;Tue Dec 13 13:15:36 2016
   1529;  1320; 64;1.289;Tue Dec 13 13:17:36 2016
   1668;  1440; 64;1.289;Tue Dec 13 13:19:36 2016
   1807;  1560; 64;1.289;Tue Dec 13 13:21:36 2016
   1946;  1680; 64;1.289;Tue Dec 13 13:23:36 2016
   1947;  1680; 64;1.289;Tue Dec 13 13:23:36 2016
   2086;  1800; 64;1.289;Tue Dec 13 13:25:36 2016
   2224;  1920; 64;1.289;Tue Dec 13 13:27:36 2016
   2225;  1920; 64;1.289;Tue Dec 13 13:27:36 2016
   2364;  2040; 64;1.289;Tue Dec 13 13:29:36 2016
   2503;  2160; 64;1.289;Tue Dec 13 13:31:36 2016
   2642;  2280; 64;1.289;Tue Dec 13 13:33:36 2016
   2781;  2400; 64;1.289;Tue Dec 13 13:35:36 2016
   2920;  2520; 64;1.289;Tue Dec 13 13:37:36 2016
   2921;  2520; 64;1.289;Tue Dec 13 13:37:36 2016
   3060;  2640; 64;1.289;Tue Dec 13 13:39:36 2016
   3198;  2760; 63;1.269;Tue Dec 13 13:41:36 2016
   3337;  2880; 63;1.269;Tue Dec 13 13:43:36 2016
   3477;  3000; 63;1.269;Tue Dec 13 13:45:36 2016
   3616;  3120; 63;1.269;Tue Dec 13 13:47:36 2016
   3754;  3240; 63;1.269;Tue Dec 13 13:49:36 2016
   3755;  3240; 63;1.269;Tue Dec 13 13:49:36 2016
   3894;  3360; 63;1.269;Tue Dec 13 13:51:36 2016
   4033;  3480; 63;1.269;Tue Dec 13 13:53:36 2016
   4172;  3600; 63;1.269;Tue Dec 13 13:55:36 2016
   4311;  3720; 63;1.269;Tue Dec 13 13:57:36 2016
   4450;  3840; 63;1.269;Tue Dec 13 13:59:36 2016
   4589;  3960; 63;1.269;Tue Dec 13 14:01:36 2016
   4590;  3960; 63;1.269;Tue Dec 13 14:01:36 2016
   4729;  4080; 63;1.269;Tue Dec 13 14:03:36 2016
   4868;  4200; 63;1.269;Tue Dec 13 14:05:36 2016
   5007;  4320; 63;1.269;Tue Dec 13 14:07:36 2016
   5146;  4440; 63;1.269;Tue Dec 13 14:09:36 2016
   5285;  4560; 63;1.269;Tue Dec 13 14:11:36 2016
   5286;  4560; 63;1.269;Tue Dec 13 14:11:36 2016
   5425;  4680; 63;1.269;Tue Dec 13 14:13:36 2016
   5564;  4800; 63;1.269;Tue Dec 13 14:15:36 2016
   5703;  4920; 63;1.269;Tue Dec 13 14:17:36 2016
   5842;  5040; 63;1.269;Tue Dec 13 14:19:36 2016
   5981;  5160; 63;1.269;Tue Dec 13 14:21:36 2016
   6120;  5280; 63;1.269;Tue Dec 13 14:23:36 2016
   6259;  5400; 63;1.269;Tue Dec 13 14:25:36 2016
   6398;  5520; 63;1.269;Tue Dec 13 14:27:36 2016
   6538;  5640; 63;1.269;Tue Dec 13 14:29:36 2016
   6676;  5760; 63;1.269;Tue Dec 13 14:31:36 2016
   6677;  5760; 63;1.269;Tue Dec 13 14:31:36 2016
   6816;  5880; 63;1.269;Tue Dec 13 14:33:36 2016
   6954;  6000; 63;1.269;Tue Dec 13 14:35:36 2016
   7093;  6120; 63;1.269;Tue Dec 13 14:37:36 2016
   7232;  6240; 63;1.269;Tue Dec 13 14:39:36 2016
   7371;  6360; 63;1.269;Tue Dec 13 14:41:36 2016
   7510;  6480; 63;1.269;Tue Dec 13 14:43:36 2016
   7511;  6480; 63;1.269;Tue Dec 13 14:43:36 2016
   7650;  6600; 63;1.269;Tue Dec 13 14:45:36 2016
   7789;  6720; 63;1.269;Tue Dec 13 14:47:36 2016
   7928;  6840; 63;1.269;Tue Dec 13 14:49:36 2016
   8067;  6960; 63;1.269;Tue Dec 13 14:51:36 2016
   8206;  7080; 63;1.269;Tue Dec 13 14:53:36 2016
   8345;  7200; 63;1.269;Tue Dec 13 14:55:36 2016
   8484;  7320; 63;1.269;Tue Dec 13 14:57:36 2016
   8485;  7320; 63;1.269;Tue Dec 13 14:57:36 2016
   8624;  7440; 63;1.269;Tue Dec 13 14:59:36 2016
   8763;  7560; 63;1.269;Tue Dec 13 15:01:36 2016
   8901;  7680; 63;1.269;Tue Dec 13 15:03:36 2016
   8902;  7680; 63;1.269;Tue Dec 13 15:03:36 2016
   9041;  7800; 63;1.269;Tue Dec 13 15:05:36 2016
   9180;  7920; 63;1.269;Tue Dec 13 15:07:36 2016
   9319;  8040; 63;1.269;Tue Dec 13 15:09:36 2016
   9458;  8160; 63;1.269;Tue Dec 13 15:11:36 2016
   9597;  8280; 63;1.269;Tue Dec 13 15:13:36 2016
   9736;  8400; 63;1.269;Tue Dec 13 15:15:36 2016
   9875;  8520; 62;1.250;Tue Dec 13 15:17:36 2016
  10014;  8640; 62;1.250;Tue Dec 13 15:19:36 2016
  10015;  8640; 62;1.250;Tue Dec 13 15:19:36 2016
  10154;  8760; 63;1.269;Tue Dec 13 15:21:36 2016
  10293;  8880; 62;1.250;Tue Dec 13 15:23:36 2016
  10431;  9000; 62;1.250;Tue Dec 13 15:25:36 2016
  10432;  9000; 62;1.250;Tue Dec 13 15:25:36 2016
  10571;  9120; 62;1.250;Tue Dec 13 15:27:36 2016
  10710;  9240; 62;1.250;Tue Dec 13 15:29:36 2016
  10849;  9360; 62;1.250;Tue Dec 13 15:31:36 2016
  10988;  9480; 62;1.250;Tue Dec 13 15:33:36 2016
  11127;  9600; 62;1.250;Tue Dec 13 15:35:36 2016
  11128;  9600; 62;1.250;Tue Dec 13 15:35:36 2016
  11267;  9720; 62;1.250;Tue Dec 13 15:37:36 2016
  11405;  9840; 62;1.250;Tue Dec 13 15:39:36 2016
  11406;  9840; 62;1.250;Tue Dec 13 15:39:36 2016
  11545;  9960; 62;1.250;Tue Dec 13 15:41:36 2016
  11684; 10080; 62;1.250;Tue Dec 13 15:43:36 2016
  11823; 10200; 62;1.250;Tue Dec 13 15:45:36 2016
  11962; 10320; 62;1.250;Tue Dec 13 15:47:36 2016
  12101; 10440; 63;1.269;Tue Dec 13 15:49:36 2016
  12240; 10560; 62;1.250;Tue Dec 13 15:51:36 2016
  12241; 10560; 62;1.250;Tue Dec 13 15:51:36 2016
  12380; 10680; 62;1.250;Tue Dec 13 15:53:36 2016
  12519; 10800; 62;1.250;Tue Dec 13 15:55:36 2016
  12658; 10920; 62;1.250;Tue Dec 13 15:57:36 2016
  12797; 11040; 62;1.250;Tue Dec 13 15:59:36 2016
  12936; 11160; 62;1.250;Tue Dec 13 16:01:36 2016
  13075; 11280; 62;1.250;Tue Dec 13 16:03:36 2016
  13214; 11400; 62;1.250;Tue Dec 13 16:05:36 2016
  13215; 11400; 62;1.250;Tue Dec 13 16:05:36 2016
  13354; 11520; 62;1.250;Tue Dec 13 16:07:36 2016
  13493; 11640; 62;1.250;Tue Dec 13 16:09:36 2016
  13632; 11760; 62;1.250;Tue Dec 13 16:11:36 2016
  13770; 11880; 62;1.250;Tue Dec 13 16:13:36 2016
  13771; 11880; 62;1.250;Tue Dec 13 16:13:36 2016
  13910; 12000; 62;1.250;Tue Dec 13 16:15:36 2016
  14049; 12120; 62;1.250;Tue Dec 13 16:17:36 2016
  14188; 12240; 62;1.250;Tue Dec 13 16:19:36 2016
  14327; 12360; 62;1.250;Tue Dec 13 16:21:36 2016
  14466; 12480; 62;1.250;Tue Dec 13 16:23:36 2016
  14605; 12600; 62;1.250;Tue Dec 13 16:25:36 2016
  14744; 12720; 62;1.250;Tue Dec 13 16:27:36 2016
  14745; 12720; 62;1.250;Tue Dec 13 16:27:36 2016
  14884; 12840; 62;1.250;Tue Dec 13 16:29:36 2016
  15023; 12960; 62;1.250;Tue Dec 13 16:31:36 2016
  15162; 13080; 62;1.250;Tue Dec 13 16:33:36 2016
  15301; 13200; 62;1.250;Tue Dec 13 16:35:36 2016
  15440; 13320; 62;1.250;Tue Dec 13 16:37:36 2016
  15579; 13440; 62;1.250;Tue Dec 13 16:39:36 2016
  15718; 13560; 62;1.250;Tue Dec 13 16:41:36 2016
  15719; 13560; 62;1.250;Tue Dec 13 16:41:36 2016
  15858; 13680; 62;1.250;Tue Dec 13 16:43:36 2016
  15997; 13800; 62;1.250;Tue Dec 13 16:45:36 2016
  16136; 13920; 62;1.250;Tue Dec 13 16:47:36 2016
  16275; 14040; 62;1.250;Tue Dec 13 16:49:36 2016
  16414; 14160; 62;1.250;Tue Dec 13 16:51:36 2016
  16415; 14160; 62;1.250;Tue Dec 13 16:51:36 2016
  16554; 14280; 62;1.250;Tue Dec 13 16:53:36 2016
  16692; 14400; 62;1.250;Tue Dec 13 16:55:36 2016
  16831; 14520; 62;1.250;Tue Dec 13 16:57:36 2016
  16832; 14520; 62;1.250;Tue Dec 13 16:57:36 2016
  16971; 14640; 62;1.250;Tue Dec 13 16:59:36 2016
  17110; 14760; 62;1.250;Tue Dec 13 17:01:36 2016
  17249; 14880; 62;1.250;Tue Dec 13 17:03:36 2016
  17388; 15000; 62;1.250;Tue Dec 13 17:05:36 2016
  17527; 15120; 62;1.250;Tue Dec 13 17:07:36 2016
  17666; 15240; 62;1.250;Tue Dec 13 17:09:36 2016
  17805; 15360; 62;1.250;Tue Dec 13 17:11:36 2016
  17806; 15360; 62;1.250;Tue Dec 13 17:11:36 2016
  17945; 15480; 62;1.250;Tue Dec 13 17:13:36 2016
  18084; 15600; 62;1.250;Tue Dec 13 17:15:36 2016
  18222; 15720; 62;1.250;Tue Dec 13 17:17:36 2016
  18361; 15840; 62;1.250;Tue Dec 13 17:19:36 2016
  18500; 15960; 62;1.250;Tue Dec 13 17:21:36 2016
  18639; 16080; 62;1.250;Tue Dec 13 17:23:36 2016
  18778; 16200; 62;1.250;Tue Dec 13 17:25:36 2016
  18917; 16320; 62;1.250;Tue Dec 13 17:27:36 2016
  19056; 16440; 62;1.250;Tue Dec 13 17:29:36 2016
  19057; 16440; 62;1.250;Tue Dec 13 17:29:36 2016
  19196; 16560; 62;1.250;Tue Dec 13 17:31:36 2016
  19335; 16680; 62;1.250;Tue Dec 13 17:33:36 2016
  19473; 16800; 62;1.250;Tue Dec 13 17:35:36 2016
  19612; 16920; 62;1.250;Tue Dec 13 17:37:36 2016
  19751; 17040; 62;1.250;Tue Dec 13 17:39:36 2016
  19890; 17160; 62;1.250;Tue Dec 13 17:41:36 2016
  19891; 17160; 62;1.250;Tue Dec 13 17:41:36 2016
  20030; 17280; 62;1.250;Tue Dec 13 17:43:36 2016
  20169; 17400; 62;1.250;Tue Dec 13 17:45:36 2016
  20308; 17520; 62;1.250;Tue Dec 13 17:47:36 2016
  20447; 17640; 62;1.250;Tue Dec 13 17:49:36 2016
  20586; 17760; 62;1.250;Tue Dec 13 17:51:36 2016
  20725; 17880; 62;1.250;Tue Dec 13 17:53:36 2016
  20726; 17880; 62;1.250;Tue Dec 13 17:53:36 2016
  20864; 18000; 62;1.250;Tue Dec 13 17:55:36 2016
  21003; 18120; 62;1.250;Tue Dec 13 17:57:36 2016
  21004; 18120; 62;1.250;Tue Dec 13 17:57:36 2016
  21142; 18240; 62;1.250;Tue Dec 13 17:59:36 2016
  21281; 18360; 62;1.250;Tue Dec 13 18:01:36 2016
  21282; 18360; 62;1.250;Tue Dec 13 18:01:36 2016
  21420; 18480; 62;1.250;Tue Dec 13 18:03:36 2016
  21559; 18600; 62;1.250;Tue Dec 13 18:05:36 2016
  21698; 18720; 62;1.250;Tue Dec 13 18:07:36 2016
  21699; 18720; 62;1.250;Tue Dec 13 18:07:36 2016
  21837; 18840; 62;1.250;Tue Dec 13 18:09:36 2016
  21838; 18840; 62;1.250;Tue Dec 13 18:09:36 2016
  21977; 18960; 62;1.250;Tue Dec 13 18:11:36 2016
  22115; 19080; 62;1.250;Tue Dec 13 18:13:36 2016
  22253; 19200; 61;1.230;Tue Dec 13 18:15:36 2016
  22391; 19320; 61;1.230;Tue Dec 13 18:17:36 2016
  22392; 19320; 61;1.230;Tue Dec 13 18:17:36 2016
  22531; 19440; 61;1.230;Tue Dec 13 18:19:36 2016
  22670; 19560; 61;1.230;Tue Dec 13 18:21:36 2016
  22809; 19680; 61;1.230;Tue Dec 13 18:23:36 2016
  22948; 19800; 61;1.230;Tue Dec 13 18:25:36 2016
  23087; 19920; 61;1.230;Tue Dec 13 18:27:36 2016
  23226; 20040; 61;1.230;Tue Dec 13 18:29:36 2016
  23365; 20160; 61;1.230;Tue Dec 13 18:31:36 2016
  23505; 20280; 61;1.230;Tue Dec 13 18:33:36 2016
