N°;Secondes;Brut;Volts;Date
    202;  2029;1184;1.480;Mon Feb 20 17:21:08 2017
    203;  2039;1186;1.483;Mon Feb 20 17:21:18 2017
    204;  2049;1185;1.481;Mon Feb 20 17:21:28 2017
    205;  2059;1184;1.480;Mon Feb 20 17:21:38 2017
    206;  2069;1187;1.484;Mon Feb 20 17:21:48 2017
    207;  2079;1186;1.483;Mon Feb 20 17:21:58 2017
    208;  2089;1184;1.480;Mon Feb 20 17:22:08 2017
    209;  2099;1187;1.484;Mon Feb 20 17:22:18 2017
    210;  2109;1187;1.484;Mon Feb 20 17:22:28 2017
    211;  2119;1183;1.479;Mon Feb 20 17:22:38 2017
    212;  2129;1189;1.486;Mon Feb 20 17:22:48 2017
    213;  2139;1185;1.481;Mon Feb 20 17:22:58 2017
    214;  2150;1183;1.479;Mon Feb 20 17:23:09 2017
    215;  2160;1184;1.480;Mon Feb 20 17:23:19 2017
    216;  2170;1183;1.479;Mon Feb 20 17:23:29 2017
    217;  2180;1187;1.484;Mon Feb 20 17:23:39 2017
    218;  2190;1186;1.483;Mon Feb 20 17:23:49 2017
    219;  2200;1185;1.481;Mon Feb 20 17:23:59 2017
    220;  2210;1186;1.483;Mon Feb 20 17:24:09 2017
    221;  2220;1186;1.483;Mon Feb 20 17:24:19 2017
    222;  2230;1189;1.486;Mon Feb 20 17:24:29 2017
    223;  2240;1186;1.483;Mon Feb 20 17:24:39 2017
    224;  2250;1184;1.480;Mon Feb 20 17:24:49 2017
    225;  2260;1189;1.486;Mon Feb 20 17:24:59 2017
    226;  2270;1184;1.480;Mon Feb 20 17:25:09 2017
    227;  2280;1189;1.486;Mon Feb 20 17:25:19 2017
    228;  2290;1188;1.485;Mon Feb 20 17:25:29 2017
    229;  2300;1186;1.483;Mon Feb 20 17:25:39 2017
    230;  2310;1191;1.489;Mon Feb 20 17:25:49 2017
    231;  2320;1187;1.484;Mon Feb 20 17:25:59 2017
    232;  2330;1187;1.484;Mon Feb 20 17:26:09 2017
    233;  2340;1190;1.488;Mon Feb 20 17:26:19 2017
    234;  2350;1189;1.486;Mon Feb 20 17:26:29 2017
    235;  2360;1188;1.485;Mon Feb 20 17:26:39 2017
    236;  2370;1186;1.483;Mon Feb 20 17:26:49 2017
    237;  2381;1189;1.486;Mon Feb 20 17:27:00 2017
    238;  2391;1189;1.486;Mon Feb 20 17:27:10 2017
    239;  2401;1186;1.483;Mon Feb 20 17:27:20 2017
