N°;Secondes;Brut;Volts;Date
  18219; 15720; 60;1.211;Tue Dec 13 08:11:14 2016
  18359; 15840; 60;1.211;Tue Dec 13 08:13:14 2016
  18498; 15960; 60;1.211;Tue Dec 13 08:15:14 2016
  18636; 16080; 60;1.211;Tue Dec 13 08:17:14 2016
  18775; 16200; 60;1.211;Tue Dec 13 08:19:14 2016
  18914; 16320; 60;1.211;Tue Dec 13 08:21:14 2016
  19053; 16440; 59;1.191;Tue Dec 13 08:23:14 2016
  19192; 16560; 59;1.191;Tue Dec 13 08:25:14 2016
  19332; 16680; 59;1.191;Tue Dec 13 08:27:14 2016
  19470; 16800; 59;1.191;Tue Dec 13 08:29:14 2016
  19471; 16800; 59;1.191;Tue Dec 13 08:29:14 2016
  19610; 16920; 59;1.191;Tue Dec 13 08:31:14 2016
  19749; 17040; 59;1.191;Tue Dec 13 08:33:14 2016
  19887; 17160; 59;1.191;Tue Dec 13 08:35:14 2016
  19888; 17160; 59;1.191;Tue Dec 13 08:35:14 2016
  20027; 17280; 59;1.191;Tue Dec 13 08:37:14 2016
  20166; 17400; 59;1.191;Tue Dec 13 08:39:14 2016
  20305; 17520; 59;1.191;Tue Dec 13 08:41:14 2016
  20444; 17640; 59;1.191;Tue Dec 13 08:43:14 2016
  20583; 17760; 59;1.191;Tue Dec 13 08:45:14 2016
  20584; 17760; 59;1.191;Tue Dec 13 08:45:14 2016
  20723; 17880; 59;1.191;Tue Dec 13 08:47:14 2016
  20862; 18000; 59;1.191;Tue Dec 13 08:49:14 2016
  21001; 18120; 59;1.191;Tue Dec 13 08:51:14 2016
  21140; 18240; 59;1.191;Tue Dec 13 08:53:14 2016
  21279; 18360; 59;1.191;Tue Dec 13 08:55:14 2016
  21418; 18480; 59;1.191;Tue Dec 13 08:57:14 2016
  21419; 18480; 59;1.191;Tue Dec 13 08:57:14 2016
  21558; 18600; 59;1.191;Tue Dec 13 08:59:14 2016
  21697; 18720; 59;1.191;Tue Dec 13 09:01:14 2016
  21836; 18840; 59;1.191;Tue Dec 13 09:03:14 2016
  21975; 18960; 59;1.191;Tue Dec 13 09:05:14 2016
  22114; 19080; 59;1.191;Tue Dec 13 09:07:14 2016
  22253; 19200; 59;1.191;Tue Dec 13 09:09:14 2016
  22392; 19320; 59;1.191;Tue Dec 13 09:11:14 2016
  22393; 19320; 59;1.191;Tue Dec 13 09:11:14 2016
  22532; 19440; 59;1.191;Tue Dec 13 09:13:14 2016
  22671; 19560; 59;1.191;Tue Dec 13 09:15:14 2016
  22810; 19680; 59;1.191;Tue Dec 13 09:17:14 2016
  22949; 19800; 59;1.191;Tue Dec 13 09:19:14 2016
  23088; 19920; 58;1.172;Tue Dec 13 09:21:14 2016
  23227; 20040; 58;1.172;Tue Dec 13 09:23:14 2016
  23366; 20160; 58;1.172;Tue Dec 13 09:25:14 2016
  23505; 20280; 58;1.172;Tue Dec 13 09:27:14 2016
  23645; 20400; 58;1.172;Tue Dec 13 09:29:14 2016
  23784; 20520; 58;1.172;Tue Dec 13 09:31:14 2016
  23923; 20640; 58;1.172;Tue Dec 13 09:33:14 2016
  24062; 20760; 58;1.172;Tue Dec 13 09:35:14 2016
  24201; 20880; 58;1.172;Tue Dec 13 09:37:14 2016
  24340; 21000; 58;1.172;Tue Dec 13 09:39:14 2016
  24479; 21120; 58;1.172;Tue Dec 13 09:41:14 2016
  24619; 21240; 58;1.172;Tue Dec 13 09:43:14 2016
  24758; 21360; 58;1.172;Tue Dec 13 09:45:14 2016
  24897; 21480; 58;1.172;Tue Dec 13 09:47:14 2016
  25036; 21600; 58;1.172;Tue Dec 13 09:49:14 2016
  25175; 21720; 57;1.152;Tue Dec 13 09:51:14 2016
  25314; 21840; 57;1.152;Tue Dec 13 09:53:14 2016
  25315; 21840; 57;1.152;Tue Dec 13 09:53:14 2016
  25454; 21960; 57;1.152;Tue Dec 13 09:55:14 2016
  25593; 22080; 57;1.152;Tue Dec 13 09:57:14 2016
  25732; 22200; 57;1.152;Tue Dec 13 09:59:14 2016
  25871; 22320; 57;1.152;Tue Dec 13 10:01:14 2016
  26010; 22440; 57;1.152;Tue Dec 13 10:03:14 2016
  26149; 22560; 57;1.152;Tue Dec 13 10:05:14 2016
  26150; 22560; 57;1.152;Tue Dec 13 10:05:14 2016
  26289; 22680; 57;1.152;Tue Dec 13 10:07:14 2016
  26428; 22800; 56;1.133;Tue Dec 13 10:09:14 2016
  26567; 22920; 56;1.133;Tue Dec 13 10:11:14 2016
  26706; 23040; 56;1.133;Tue Dec 13 10:13:14 2016
  26845; 23160; 56;1.133;Tue Dec 13 10:15:14 2016
  26846; 23160; 56;1.133;Tue Dec 13 10:15:14 2016
  26985; 23280; 56;1.133;Tue Dec 13 10:17:14 2016
  27124; 23400; 56;1.133;Tue Dec 13 10:19:14 2016
  27263; 23520; 56;1.133;Tue Dec 13 10:21:14 2016
  27402; 23640; 55;1.113;Tue Dec 13 10:23:14 2016
  27541; 23760; 55;1.113;Tue Dec 13 10:25:14 2016
  27680; 23880; 55;1.113;Tue Dec 13 10:27:14 2016
  27681; 23880; 55;1.113;Tue Dec 13 10:27:14 2016
  27820; 24000; 55;1.113;Tue Dec 13 10:29:14 2016
  27959; 24120; 55;1.113;Tue Dec 13 10:31:14 2016
