N°;Secondes;Brut;Volts;Date
      0;     5;1085;1.357;Wed Feb 22 06:48:02 2017
      1;    15;1118;1.398;Wed Feb 22 06:48:12 2017
      2;    25;1120;1.401;Wed Feb 22 06:48:22 2017
      3;    35;1267;1.584;Wed Feb 22 06:48:32 2017
      4;    45;1271;1.589;Wed Feb 22 06:48:42 2017
      5;    55;1274;1.592;Wed Feb 22 06:48:52 2017
      6;    55;1274;1.592;Wed Feb 22 06:48:52 2017
