N°;Secondes;Brut;Volts;Date
    113;  1136;1021;1.277;Sat Feb 25 05:15:54 2017
    114;  1146;1022;1.279;Sat Feb 25 05:16:04 2017
    115;  1156;1023;1.280;Sat Feb 25 05:16:14 2017
    116;  1167;1022;1.279;Sat Feb 25 05:16:25 2017
    117;  1177;1022;1.279;Sat Feb 25 05:16:35 2017
    118;  1187;1022;1.279;Sat Feb 25 05:16:45 2017
    119;  1197;1021;1.277;Sat Feb 25 05:16:55 2017
    120;  1207;1021;1.277;Sat Feb 25 05:17:05 2017
    121;  1217;1022;1.279;Sat Feb 25 05:17:15 2017
    122;  1227;1021;1.277;Sat Feb 25 05:17:25 2017
    123;  1237;1022;1.279;Sat Feb 25 05:17:35 2017
    124;  1247;1021;1.277;Sat Feb 25 05:17:45 2017
    125;  1257;1020;1.276;Sat Feb 25 05:17:55 2017
    126;  1267;1021;1.277;Sat Feb 25 05:18:05 2017
    127;  1277;1021;1.277;Sat Feb 25 05:18:15 2017
    128;  1287;1021;1.277;Sat Feb 25 05:18:25 2017
    129;  1297;1020;1.276;Sat Feb 25 05:18:35 2017
    130;  1307;1021;1.277;Sat Feb 25 05:18:45 2017
    131;  1317;1020;1.276;Sat Feb 25 05:18:55 2017
    132;  1327;1021;1.277;Sat Feb 25 05:19:05 2017
    133;  1337;1020;1.276;Sat Feb 25 05:19:15 2017
    134;  1347;1020;1.276;Sat Feb 25 05:19:25 2017
    135;  1357;1020;1.276;Sat Feb 25 05:19:35 2017
    136;  1367;1020;1.276;Sat Feb 25 05:19:45 2017
    137;  1377;1020;1.276;Sat Feb 25 05:19:55 2017
    138;  1388;1020;1.276;Sat Feb 25 05:20:06 2017
    139;  1398;1019;1.275;Sat Feb 25 05:20:16 2017
    140;  1408;1020;1.276;Sat Feb 25 05:20:26 2017
    141;  1418;1019;1.275;Sat Feb 25 05:20:36 2017
    142;  1428;1019;1.275;Sat Feb 25 05:20:46 2017
    143;  1438;1019;1.275;Sat Feb 25 05:20:56 2017
    144;  1448;1019;1.275;Sat Feb 25 05:21:06 2017
    145;  1458;1018;1.274;Sat Feb 25 05:21:16 2017
    146;  1468;1019;1.275;Sat Feb 25 05:21:26 2017
    147;  1478;1019;1.275;Sat Feb 25 05:21:36 2017
    148;  1488;1019;1.275;Sat Feb 25 05:21:46 2017
    149;  1498;1019;1.275;Sat Feb 25 05:21:56 2017
    150;  1508;1018;1.274;Sat Feb 25 05:22:06 2017
    151;  1518;1019;1.275;Sat Feb 25 05:22:16 2017
    152;  1528;1019;1.275;Sat Feb 25 05:22:26 2017
    153;  1538;1018;1.274;Sat Feb 25 05:22:36 2017
    154;  1548;1019;1.275;Sat Feb 25 05:22:46 2017
    155;  1558;1018;1.274;Sat Feb 25 05:22:56 2017
    156;  1568;1019;1.275;Sat Feb 25 05:23:06 2017
    157;  1578;1017;1.272;Sat Feb 25 05:23:16 2017
    158;  1588;1017;1.272;Sat Feb 25 05:23:26 2017
    159;  1598;1018;1.274;Sat Feb 25 05:23:36 2017
    160;  1609;1018;1.274;Sat Feb 25 05:23:47 2017
    161;  1619;1018;1.274;Sat Feb 25 05:23:57 2017
    162;  1629;1017;1.272;Sat Feb 25 05:24:07 2017
    163;  1639;1017;1.272;Sat Feb 25 05:24:17 2017
    164;  1649;1018;1.274;Sat Feb 25 05:24:27 2017
    165;  1659;1018;1.274;Sat Feb 25 05:24:37 2017
    166;  1669;1017;1.272;Sat Feb 25 05:24:47 2017
    167;  1679;1017;1.272;Sat Feb 25 05:24:57 2017
    168;  1689;1017;1.272;Sat Feb 25 05:25:07 2017
    169;  1699;1018;1.274;Sat Feb 25 05:25:17 2017
    170;  1709;1018;1.274;Sat Feb 25 05:25:27 2017
    171;  1719;1016;1.271;Sat Feb 25 05:25:37 2017
    172;  1729;1016;1.271;Sat Feb 25 05:25:47 2017
    173;  1739;1016;1.271;Sat Feb 25 05:25:57 2017
    174;  1749;1017;1.272;Sat Feb 25 05:26:07 2017
    175;  1759;1017;1.272;Sat Feb 25 05:26:17 2017
    176;  1769;1016;1.271;Sat Feb 25 05:26:27 2017
    177;  1779;1017;1.272;Sat Feb 25 05:26:37 2017
    178;  1789;1016;1.271;Sat Feb 25 05:26:47 2017
    179;  1799;1016;1.271;Sat Feb 25 05:26:57 2017
    180;  1809;1016;1.271;Sat Feb 25 05:27:07 2017
    181;  1819;1016;1.271;Sat Feb 25 05:27:17 2017
    182;  1829;1016;1.271;Sat Feb 25 05:27:27 2017
    183;  1840;1016;1.271;Sat Feb 25 05:27:38 2017
    184;  1850;1016;1.271;Sat Feb 25 05:27:48 2017
    185;  1860;1016;1.271;Sat Feb 25 05:27:58 2017
    186;  1870;1016;1.271;Sat Feb 25 05:28:08 2017
    187;  1880;1016;1.271;Sat Feb 25 05:28:18 2017
    188;  1890;1016;1.271;Sat Feb 25 05:28:28 2017
    189;  1900;1016;1.271;Sat Feb 25 05:28:38 2017
    190;  1910;1016;1.271;Sat Feb 25 05:28:48 2017
