N°;Secondes;Brut;Volts;Date
    350;  3520;883;1.105;Wed Feb 22 05:08:57 2017
    351;  3530;882;1.104;Wed Feb 22 05:09:07 2017
    352;  3540;882;1.104;Wed Feb 22 05:09:17 2017
    353;  3550;881;1.103;Wed Feb 22 05:09:27 2017
    354;  3560;881;1.103;Wed Feb 22 05:09:37 2017
    355;  3570;880;1.102;Wed Feb 22 05:09:47 2017
    356;  3580;879;1.100;Wed Feb 22 05:09:57 2017
    357;  3590;879;1.100;Wed Feb 22 05:10:07 2017
    358;  3600;878;1.099;Wed Feb 22 05:10:17 2017
    359;  3610;877;1.098;Wed Feb 22 05:10:27 2017
    360;  3620;876;1.097;Wed Feb 22 05:10:37 2017
    361;  3631;876;1.097;Wed Feb 22 05:10:48 2017
    362;  3641;875;1.095;Wed Feb 22 05:10:58 2017
    363;  3651;874;1.094;Wed Feb 22 05:11:08 2017
    364;  3661;873;1.093;Wed Feb 22 05:11:18 2017
    365;  3671;872;1.092;Wed Feb 22 05:11:28 2017
    366;  3681;871;1.090;Wed Feb 22 05:11:38 2017
    367;  3691;870;1.089;Wed Feb 22 05:11:48 2017
    368;  3701;869;1.088;Wed Feb 22 05:11:58 2017
    369;  3711;867;1.086;Wed Feb 22 05:12:08 2017
    370;  3721;865;1.083;Wed Feb 22 05:12:18 2017
    371;  3731;862;1.079;Wed Feb 22 05:12:28 2017
    372;  3741;858;1.074;Wed Feb 22 05:12:38 2017
    373;  3751;855;1.071;Wed Feb 22 05:12:48 2017
    374;  3761;849;1.063;Wed Feb 22 05:12:58 2017
    375;  3771;834;1.044;Wed Feb 22 05:13:08 2017
    376;  3781;720;0.902;Wed Feb 22 05:13:18 2017
    376;  3781;720;0.902;Wed Feb 22 05:13:18 2017
