N°;Secondes;Brut;Volts;Date
      0;     0;1201;1.501;Tue Feb 21 02:26:15 2017
      1;    10;1202;1.503;Tue Feb 21 02:26:25 2017
      2;    20;1202;1.503;Tue Feb 21 02:26:35 2017
      3;    30;1202;1.503;Tue Feb 21 02:26:45 2017
      4;    40;1203;1.504;Tue Feb 21 02:26:55 2017
      5;    50;1203;1.504;Tue Feb 21 02:27:05 2017
      6;    60;1203;1.504;Tue Feb 21 02:27:15 2017
      7;    70;1203;1.504;Tue Feb 21 02:27:25 2017
      8;    70;1203;1.504;Tue Feb 21 02:27:25 2017
