N°;Secondes;Brut;Volts;Date
      0;     0;1163;1.454;Tue Feb 21 12:02:39 2017
      1;    11;1186;1.483;Tue Feb 21 12:02:50 2017
      2;    21;1187;1.484;Tue Feb 21 12:03:00 2017
      3;    31;1188;1.485;Tue Feb 21 12:03:10 2017
      4;    31;1188;1.485;Tue Feb 21 12:03:10 2017
