N°;Secondes;Brut;Volts;Date
    225;  2261;1217;1.521;Mon Feb 20 21:39:51 2017
    226;  2271;1217;1.521;Mon Feb 20 21:40:01 2017
    227;  2281;1218;1.523;Mon Feb 20 21:40:11 2017
    228;  2292;1221;1.526;Mon Feb 20 21:40:22 2017
    229;  2302;1219;1.524;Mon Feb 20 21:40:32 2017
    230;  2312;1218;1.523;Mon Feb 20 21:40:42 2017
    231;  2322;1218;1.523;Mon Feb 20 21:40:52 2017
    232;  2332;1217;1.521;Mon Feb 20 21:41:02 2017
    233;  2342;1219;1.524;Mon Feb 20 21:41:12 2017
    234;  2352;1222;1.528;Mon Feb 20 21:41:22 2017
    235;  2362;1217;1.521;Mon Feb 20 21:41:32 2017
    236;  2372;1220;1.525;Mon Feb 20 21:41:42 2017
    237;  2382;1220;1.525;Mon Feb 20 21:41:52 2017
    238;  2392;1217;1.521;Mon Feb 20 21:42:02 2017
    239;  2402;1220;1.525;Mon Feb 20 21:42:12 2017
    240;  2412;1219;1.524;Mon Feb 20 21:42:22 2017
    241;  2422;1220;1.525;Mon Feb 20 21:42:32 2017
    242;  2432;1220;1.525;Mon Feb 20 21:42:42 2017
    243;  2442;1219;1.524;Mon Feb 20 21:42:52 2017
    244;  2452;1221;1.526;Mon Feb 20 21:43:02 2017
    245;  2462;1220;1.525;Mon Feb 20 21:43:12 2017
    246;  2472;1221;1.526;Mon Feb 20 21:43:22 2017
    247;  2482;1219;1.524;Mon Feb 20 21:43:32 2017
    248;  2492;1219;1.524;Mon Feb 20 21:43:42 2017
    249;  2502;1220;1.525;Mon Feb 20 21:43:52 2017
    250;  2513;1220;1.525;Mon Feb 20 21:44:03 2017
    251;  2523;1220;1.525;Mon Feb 20 21:44:13 2017
    252;  2533;1220;1.525;Mon Feb 20 21:44:23 2017
    253;  2543;1221;1.526;Mon Feb 20 21:44:33 2017
    254;  2553;1221;1.526;Mon Feb 20 21:44:43 2017
    255;  2563;1222;1.528;Mon Feb 20 21:44:53 2017
