N°;Secondes;Brut;Volts;Date
  13493; 11640; 64;1.289;Sun Dec 18 13:39:59 2016
  13633; 11760; 64;1.289;Sun Dec 18 13:41:59 2016
  13771; 11880; 64;1.289;Sun Dec 18 13:43:59 2016
  13910; 12000; 64;1.289;Sun Dec 18 13:45:59 2016
  14049; 12120; 64;1.289;Sun Dec 18 13:47:59 2016
  14188; 12240; 64;1.289;Sun Dec 18 13:49:59 2016
  14328; 12360; 64;1.289;Sun Dec 18 13:51:59 2016
  14467; 12480; 64;1.289;Sun Dec 18 13:53:59 2016
  14606; 12600; 64;1.289;Sun Dec 18 13:55:59 2016
  14745; 12720; 64;1.289;Sun Dec 18 13:57:59 2016
  14884; 12840; 63;1.269;Sun Dec 18 13:59:59 2016
  15023; 12960; 64;1.289;Sun Dec 18 14:01:59 2016
  15162; 13080; 63;1.269;Sun Dec 18 14:03:59 2016
  15301; 13200; 63;1.269;Sun Dec 18 14:05:59 2016
  15440; 13320; 63;1.269;Sun Dec 18 14:07:59 2016
  15579; 13440; 63;1.269;Sun Dec 18 14:09:59 2016
  15718; 13560; 63;1.269;Sun Dec 18 14:11:59 2016
  15857; 13680; 63;1.269;Sun Dec 18 14:13:59 2016
  15996; 13800; 63;1.269;Sun Dec 18 14:15:59 2016
  16135; 13920; 63;1.269;Sun Dec 18 14:17:59 2016
  16274; 14040; 63;1.269;Sun Dec 18 14:19:59 2016
  16413; 14160; 63;1.269;Sun Dec 18 14:21:59 2016
  16552; 14280; 63;1.269;Sun Dec 18 14:23:59 2016
  16691; 14400; 63;1.269;Sun Dec 18 14:25:59 2016
  16830; 14520; 63;1.269;Sun Dec 18 14:27:59 2016
  16969; 14640; 63;1.269;Sun Dec 18 14:29:59 2016
  17107; 14760; 63;1.269;Sun Dec 18 14:31:59 2016
  17246; 14880; 63;1.269;Sun Dec 18 14:33:59 2016
  17386; 15000; 63;1.269;Sun Dec 18 14:35:59 2016
  17525; 15120; 63;1.269;Sun Dec 18 14:37:59 2016
  17664; 15240; 63;1.269;Sun Dec 18 14:39:59 2016
  17803; 15360; 63;1.269;Sun Dec 18 14:41:59 2016
  17942; 15480; 63;1.269;Sun Dec 18 14:43:59 2016
  18081; 15600; 63;1.269;Sun Dec 18 14:45:59 2016
  18220; 15720; 63;1.269;Sun Dec 18 14:47:59 2016
  18359; 15840; 63;1.269;Sun Dec 18 14:49:59 2016
  18498; 15960; 63;1.269;Sun Dec 18 14:51:59 2016
  18637; 16080; 63;1.269;Sun Dec 18 14:53:59 2016
  18777; 16200; 63;1.269;Sun Dec 18 14:55:59 2016
  18916; 16320; 63;1.269;Sun Dec 18 14:57:59 2016
  19055; 16440; 63;1.269;Sun Dec 18 14:59:59 2016
  19194; 16560; 63;1.269;Sun Dec 18 15:01:59 2016
  19333; 16680; 63;1.269;Sun Dec 18 15:03:59 2016
  19472; 16800; 63;1.269;Sun Dec 18 15:05:59 2016
  19612; 16920; 63;1.269;Sun Dec 18 15:07:59 2016
  19751; 17040; 63;1.269;Sun Dec 18 15:09:59 2016
  19890; 17160; 63;1.269;Sun Dec 18 15:11:59 2016
  20029; 17280; 63;1.269;Sun Dec 18 15:13:59 2016
  20168; 17400; 63;1.269;Sun Dec 18 15:15:59 2016
  20307; 17520; 63;1.269;Sun Dec 18 15:17:59 2016
  20446; 17640; 63;1.269;Sun Dec 18 15:19:59 2016
  20585; 17760; 63;1.269;Sun Dec 18 15:21:59 2016
  20724; 17880; 63;1.269;Sun Dec 18 15:23:59 2016
  20864; 18000; 63;1.269;Sun Dec 18 15:25:59 2016
  21003; 18120; 63;1.269;Sun Dec 18 15:27:59 2016
  21142; 18240; 63;1.269;Sun Dec 18 15:29:59 2016
  21281; 18360; 63;1.269;Sun Dec 18 15:31:59 2016
  21420; 18480; 63;1.269;Sun Dec 18 15:33:59 2016
  21559; 18600; 63;1.269;Sun Dec 18 15:35:59 2016
  21698; 18720; 63;1.269;Sun Dec 18 15:37:59 2016
  21837; 18840; 63;1.269;Sun Dec 18 15:39:59 2016
  21976; 18960; 63;1.269;Sun Dec 18 15:41:59 2016
  22116; 19080; 63;1.269;Sun Dec 18 15:43:59 2016
  22255; 19200; 63;1.269;Sun Dec 18 15:45:59 2016
  22394; 19320; 63;1.269;Sun Dec 18 15:47:59 2016
  22533; 19440; 63;1.269;Sun Dec 18 15:49:59 2016
  22672; 19560; 63;1.269;Sun Dec 18 15:51:59 2016
  22812; 19680; 63;1.269;Sun Dec 18 15:53:59 2016
  22951; 19800; 63;1.269;Sun Dec 18 15:55:59 2016
  23090; 19920; 63;1.269;Sun Dec 18 15:57:59 2016
  23229; 20040; 63;1.269;Sun Dec 18 15:59:59 2016
  23367; 20160; 63;1.269;Sun Dec 18 16:01:59 2016
  23507; 20280; 63;1.269;Sun Dec 18 16:03:59 2016
  23646; 20400; 63;1.269;Sun Dec 18 16:05:59 2016
  23785; 20520; 63;1.269;Sun Dec 18 16:07:59 2016
  23924; 20640; 63;1.269;Sun Dec 18 16:09:59 2016
  24063; 20760; 63;1.269;Sun Dec 18 16:11:59 2016
  24202; 20880; 63;1.269;Sun Dec 18 16:13:59 2016
  24341; 21000; 63;1.269;Sun Dec 18 16:15:59 2016
  24480; 21120; 63;1.269;Sun Dec 18 16:17:59 2016
  24620; 21240; 63;1.269;Sun Dec 18 16:19:59 2016
  24759; 21360; 63;1.269;Sun Dec 18 16:21:59 2016
  24897; 21480; 63;1.269;Sun Dec 18 16:23:59 2016
  25036; 21600; 63;1.269;Sun Dec 18 16:25:59 2016
  25175; 21720; 63;1.269;Sun Dec 18 16:27:59 2016
  25314; 21840; 63;1.269;Sun Dec 18 16:29:59 2016
  25453; 21960; 63;1.269;Sun Dec 18 16:31:59 2016
  25593; 22080; 63;1.269;Sun Dec 18 16:33:59 2016
  25732; 22200; 63;1.269;Sun Dec 18 16:35:59 2016
  25871; 22320; 63;1.269;Sun Dec 18 16:37:59 2016
  26010; 22440; 63;1.269;Sun Dec 18 16:39:59 2016
  26149; 22560; 63;1.269;Sun Dec 18 16:41:59 2016
  26288; 22680; 63;1.269;Sun Dec 18 16:43:59 2016
  26427; 22800; 63;1.269;Sun Dec 18 16:45:59 2016
  26566; 22920; 63;1.269;Sun Dec 18 16:47:59 2016
  26705; 23040; 63;1.269;Sun Dec 18 16:49:59 2016
  26845; 23160; 63;1.269;Sun Dec 18 16:51:59 2016
  26984; 23280; 63;1.269;Sun Dec 18 16:53:59 2016
  27123; 23400; 63;1.269;Sun Dec 18 16:55:59 2016
  27262; 23520; 63;1.269;Sun Dec 18 16:57:59 2016
  27401; 23640; 63;1.269;Sun Dec 18 16:59:59 2016
  27541; 23760; 63;1.269;Sun Dec 18 17:01:59 2016
  27680; 23880; 63;1.269;Sun Dec 18 17:03:59 2016
  27819; 24000; 62;1.250;Sun Dec 18 17:05:59 2016
  27958; 24120; 62;1.250;Sun Dec 18 17:07:59 2016
  28097; 24240; 62;1.250;Sun Dec 18 17:09:59 2016
  28236; 24360; 62;1.250;Sun Dec 18 17:11:59 2016
  28374; 24480; 62;1.250;Sun Dec 18 17:13:59 2016
  28513; 24600; 62;1.250;Sun Dec 18 17:15:59 2016
  28652; 24720; 62;1.250;Sun Dec 18 17:17:59 2016
  28791; 24840; 62;1.250;Sun Dec 18 17:19:59 2016
  28931; 24960; 62;1.250;Sun Dec 18 17:21:59 2016
  29070; 25080; 62;1.250;Sun Dec 18 17:23:59 2016
  29209; 25200; 62;1.250;Sun Dec 18 17:25:59 2016
  29348; 25320; 62;1.250;Sun Dec 18 17:27:59 2016
  29487; 25440; 62;1.250;Sun Dec 18 17:29:59 2016
  29626; 25560; 62;1.250;Sun Dec 18 17:31:59 2016
  29765; 25680; 62;1.250;Sun Dec 18 17:33:59 2016
  29904; 25800; 62;1.250;Sun Dec 18 17:35:59 2016
  30044; 25920; 62;1.250;Sun Dec 18 17:37:59 2016
  30183; 26040; 62;1.250;Sun Dec 18 17:39:59 2016
  30322; 26160; 62;1.250;Sun Dec 18 17:41:59 2016
  30461; 26280; 62;1.250;Sun Dec 18 17:43:59 2016
  30600; 26400; 62;1.250;Sun Dec 18 17:45:59 2016
  30739; 26520; 62;1.250;Sun Dec 18 17:47:59 2016
  30878; 26640; 62;1.250;Sun Dec 18 17:49:59 2016
  31017; 26760; 62;1.250;Sun Dec 18 17:51:59 2016
  31157; 26880; 62;1.250;Sun Dec 18 17:53:59 2016
  31296; 27000; 62;1.250;Sun Dec 18 17:55:59 2016
  31435; 27120; 62;1.250;Sun Dec 18 17:57:59 2016
  31574; 27240; 62;1.250;Sun Dec 18 17:59:59 2016
  31712; 27360; 62;1.250;Sun Dec 18 18:01:59 2016
  31851; 27480; 62;1.250;Sun Dec 18 18:03:59 2016
  31991; 27600; 62;1.250;Sun Dec 18 18:05:59 2016
  32130; 27720; 62;1.250;Sun Dec 18 18:07:59 2016
  32269; 27840; 62;1.250;Sun Dec 18 18:09:59 2016
  32408; 27960; 62;1.250;Sun Dec 18 18:11:59 2016
  32547; 28080; 62;1.250;Sun Dec 18 18:13:59 2016
  32686; 28200; 62;1.250;Sun Dec 18 18:15:59 2016
  32825; 28320; 62;1.250;Sun Dec 18 18:17:59 2016
  32964; 28440; 62;1.250;Sun Dec 18 18:19:59 2016
  33104; 28560; 62;1.250;Sun Dec 18 18:21:59 2016
  33240; 28680; 62;1.250;Sun Dec 18 18:23:59 2016
  33379; 28800; 62;1.250;Sun Dec 18 18:25:59 2016
  33518; 28920; 62;1.250;Sun Dec 18 18:27:59 2016
  33657; 29040; 62;1.250;Sun Dec 18 18:29:59 2016
  33796; 29160; 62;1.250;Sun Dec 18 18:31:59 2016
  33935; 29280; 62;1.250;Sun Dec 18 18:33:59 2016
  34074; 29400; 62;1.250;Sun Dec 18 18:35:59 2016
  34213; 29520; 62;1.250;Sun Dec 18 18:37:59 2016
